"LastName","FirstName","Gender","Country","Date","Competition","Round","Location","Apparatus","Rank","D_Score","E_Score","Penalty","Score","ID","FullName","AthleteID"
"abesadze","saba","m","GEO","18-21 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","FX",104,5.3,6.3,NA,11.6,"saba_abesadze_GEO","saba abesadze","saba abesadze_GEO"
"abesadze","saba","m","GEO","18-21 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","HB",101,3.8,7.266,NA,11.066,"saba_abesadze_GEO","saba abesadze","saba abesadze_GEO"
"abesadze","saba","m","GEO","18-21 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","PB",56,6,7.166,NA,13.166,"saba_abesadze_GEO","saba abesadze","saba abesadze_GEO"
"abesadze","saba","m","GEO","18-21 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","PH",89,3.8,7.7,NA,11.5,"saba_abesadze_GEO","saba abesadze","saba abesadze_GEO"
"abesadze","saba","m","GEO","18-21 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","SR",55,4.7,8.333,NA,13.033,"saba_abesadze_GEO","saba abesadze","saba abesadze_GEO"
"abesadze","saba","m","GEO","18-21 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","VT",96,5.2,7.966,0.3,12.866,"saba_abesadze_GEO","saba abesadze","saba abesadze_GEO"
"abesadze","saba","m","GEO","9-12 Mar 2023","2023 Baku World Cup","qual","Baku, Azerbaijan","FX",27,4.9,7.866,NA,12.766,"saba_abesadze_GEO","saba abesadze","saba abesadze_GEO"
"abesadze","saba","m","GEO","9-12 Mar 2023","2023 Baku World Cup","qual","Baku, Azerbaijan","PB",21,5.2,7.7,NA,12.9,"saba_abesadze_GEO","saba abesadze","saba abesadze_GEO"
"abesadze","saba","m","GEO","23-26 Feb 2023","2023 Cottbus World Cup","qual","Cottbus, Germany","FX",28,5.3,7.733,NA,13.033,"saba_abesadze_GEO","saba abesadze","saba abesadze_GEO"
"abesadze","saba","m","GEO","23-26 Feb 2023","2023 Cottbus World Cup","qual","Cottbus, Germany","PB",23,5,7.7,NA,12.7,"saba_abesadze_GEO","saba abesadze","saba abesadze_GEO"
"abesadze","saba","m","GEO","23-26 Feb 2023","2023 Cottbus World Cup","qual","Cottbus, Germany","PH",33,4.7,8.3,NA,13,"saba_abesadze_GEO","saba abesadze","saba abesadze_GEO"
"abesadze","saba","m","GEO","1-4 Mar 2023","2023 Doha World Cup","qual","Doha, Qatar","FX",33,5.2,6.533,NA,11.733,"saba_abesadze_GEO","saba abesadze","saba abesadze_GEO"
"abesadze","saba","m","GEO","1-4 Mar 2023","2023 Doha World Cup","qual","Doha, Qatar","PB",18,5.7,7.166,NA,12.866,"saba_abesadze_GEO","saba abesadze","saba abesadze_GEO"
"abesadze","saba","m","GEO","1-4 Mar 2023","2023 Doha World Cup","qual","Doha, Qatar","PH",35,4.5,7.766,NA,12.266,"saba_abesadze_GEO","saba abesadze","saba abesadze_GEO"
"abesadze","saba","m","GEO","11-16 Apr 2023","2023 Senior European Championships","qual","Antalya, Turkey","PB",99,4.5,7.566,NA,12.066,"saba_abesadze_GEO","saba abesadze","saba abesadze_GEO"
"abeyratne","kumudi","w","SRI","29 Jul-2 Aug 2022","BIRMINGHAM 2022 Commonwealth Games","qual","Birmingham, England","BB",36,3.9,5.2,NA,9.1,"kumudi_abeyratne_SRI","kumudi abeyratne","kumudi abeyratne_SRI"
"abeyratne","kumudi","w","SRI","29 Jul-2 Aug 2022","BIRMINGHAM 2022 Commonwealth Games","qual","Birmingham, England","FX",39,2.9,4.45,NA,7.35,"kumudi_abeyratne_SRI","kumudi abeyratne","kumudi abeyratne_SRI"
"abeyratne","kumudi","w","SRI","29 Jul-2 Aug 2022","BIRMINGHAM 2022 Commonwealth Games","qual","Birmingham, England","UB",39,1.2,4.3,NA,5.5,"kumudi_abeyratne_SRI","kumudi abeyratne","kumudi abeyratne_SRI"
"abiyurafi","","m","INA","1-4 Mar 2023","2023 Doha World Cup","qual","Doha, Qatar","HB",26,4.9,6.733,NA,11.633,"_abiyurafi_INA"," abiyurafi"," abiyurafi_INA"
"abiyurafi","","m","INA","1-4 Mar 2023","2023 Doha World Cup","qual","Doha, Qatar","PB",29,4.8,6.2,0.3,10.7,"_abiyurafi_INA"," abiyurafi"," abiyurafi_INA"
"abiyurafi","","m","INA","1-4 Mar 2023","2023 Doha World Cup","qual","Doha, Qatar","PH",39,4.5,7,NA,11.5,"_abiyurafi_INA"," abiyurafi"," abiyurafi_INA"
"aboelhasan","jana","w","EGY","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","BB",116,4.6,5.9,NA,10.5,"jana_aboelhasan_EGY","jana aboelhasan","jana aboelhasan_EGY"
"aboelhasan","jana","w","EGY","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","FX",74,4.4,7.866,NA,12.266,"jana_aboelhasan_EGY","jana aboelhasan","jana aboelhasan_EGY"
"aboelhasan","jana","w","EGY","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","UB",113,4.4,6.5,NA,10.9,"jana_aboelhasan_EGY","jana aboelhasan","jana aboelhasan_EGY"
"aboelhasan","jana","w","EGY","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","VT",138,3.2,8.4,NA,11.6,"jana_aboelhasan_EGY","jana aboelhasan","jana aboelhasan_EGY"
"abu al soud","ahmad","m","JOR","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","final","Liverpool, England","PH",2,6.3,8.566,NA,14.866,"ahmad_abu al soud_JOR","ahmad abu al soud","ahmad abu al soud_JOR"
"abu al soud","ahmad","m","JOR","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","PH",8,6.3,8.066,NA,14.366,"ahmad_abu al soud_JOR","ahmad abu al soud","ahmad abu al soud_JOR"
"abu al soud","ahmad","m","JOR","9-12 Mar 2023","2023 Baku World Cup","qual","Baku, Azerbaijan","PH",26,5.1,7.7,NA,12.8,"ahmad_abu al soud_JOR","ahmad abu al soud","ahmad abu al soud_JOR"
"abu al soud","ahmad","m","JOR","23-26 Feb 2023","2023 Cottbus World Cup","final","Cottbus, Germany","PH",8,5.5,6.3,NA,11.8,"ahmad_abu al soud_JOR","ahmad abu al soud","ahmad abu al soud_JOR"
"abu al soud","ahmad","m","JOR","23-26 Feb 2023","2023 Cottbus World Cup","qual","Cottbus, Germany","PH",6,5.9,8.7,NA,14.6,"ahmad_abu al soud_JOR","ahmad abu al soud","ahmad abu al soud_JOR"
"abu al soud","ahmad","m","JOR","1-4 Mar 2023","2023 Doha World Cup","qual","Doha, Qatar","PH",16,5.6,8.066,NA,13.666,"ahmad_abu al soud_JOR","ahmad abu al soud","ahmad abu al soud_JOR"
"achampong","ondine","w","GBR","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","BB",15,5.7,7.266,NA,12.966,"ondine_achampong_GBR","ondine achampong","ondine achampong_GBR"
"achampong","ondine","w","GBR","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","FX",16,5.3,8.033,NA,13.333,"ondine_achampong_GBR","ondine achampong","ondine achampong_GBR"
"achampong","ondine","w","GBR","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","UB",51,5.8,7.033,NA,12.833,"ondine_achampong_GBR","ondine achampong","ondine achampong_GBR"
"achampong","ondine","w","GBR","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","VT",3,5,9.466,NA,14.466,"ondine_achampong_GBR","ondine achampong","ondine achampong_GBR"
"achampong","ondine","w","GBR","24-27 Mar 2022","2022 British Gymnastics Championships","final","Liverpool, England","BB",4,5.1,7.7,0,12.8,"ondine_achampong_GBR","ondine achampong","ondine achampong_GBR"
"achampong","ondine","w","GBR","24-27 Mar 2022","2022 British Gymnastics Championships","qual","Liverpool, England","BB",1,5.9,7.75,0,13.65,"ondine_achampong_GBR","ondine achampong","ondine achampong_GBR"
"achampong","ondine","w","GBR","24-27 Mar 2022","2022 British Gymnastics Championships","qual","Liverpool, England","FX",12,5.2,7.6,0.3,12.5,"ondine_achampong_GBR","ondine achampong","ondine achampong_GBR"
"achampong","ondine","w","GBR","24-27 Mar 2022","2022 British Gymnastics Championships","final","Liverpool, England","UB",5,5.6,7.3,0,12.9,"ondine_achampong_GBR","ondine achampong","ondine achampong_GBR"
"achampong","ondine","w","GBR","24-27 Mar 2022","2022 British Gymnastics Championships","qual","Liverpool, England","UB",7,5.6,7.5,0,13.1,"ondine_achampong_GBR","ondine achampong","ondine achampong_GBR"
"achampong","ondine","w","GBR","24-27 Mar 2022","2022 British Gymnastics Championships","qual","Liverpool, England","VT",1,5,9.25,0,14.25,"ondine_achampong_GBR","ondine achampong","ondine achampong_GBR"
"achampong","ondine","w","GBR","11-14 Aug 2022","2022 Senior European Championships","final","Munich, Germany","BB",2,5.5,7.9,NA,13.4,"ondine_achampong_GBR","ondine achampong","ondine achampong_GBR"
"achampong","ondine","w","GBR","11-14 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","BB",7,5.5,7.766,NA,13.266,"ondine_achampong_GBR","ondine achampong","ondine achampong_GBR"
"achampong","ondine","w","GBR","11-14 Aug 2022","2022 Senior European Championships","TeamFinal","Munich, Germany","BB",4,5.7,8,NA,13.7,"ondine_achampong_GBR","ondine achampong","ondine achampong_GBR"
"achampong","ondine","w","GBR","11-14 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","FX",25,5.3,7.566,0.2,12.666,"ondine_achampong_GBR","ondine achampong","ondine achampong_GBR"
"achampong","ondine","w","GBR","11-14 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","UB",43,5.8,6.433,NA,12.233,"ondine_achampong_GBR","ondine achampong","ondine achampong_GBR"
"achampong","ondine","w","GBR","11-14 Aug 2022","2022 Senior European Championships","TeamFinal","Munich, Germany","UB",24,5.6,6.833,NA,12.433,"ondine_achampong_GBR","ondine achampong","ondine achampong_GBR"
"achampong","ondine","w","GBR","11-14 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","VT",4,5,8.933,NA,13.933,"ondine_achampong_GBR","ondine achampong","ondine achampong_GBR"
"achampong","ondine","w","GBR","11-14 Aug 2022","2022 Senior European Championships","TeamFinal","Munich, Germany","VT",7,5,8.9,NA,13.9,"ondine_achampong_GBR","ondine achampong","ondine achampong_GBR"
"achampong","ondine","w","GBR","23-26 Mar 2023","2023 British Gymnastics Championships","final","Liverpool, England","BB",1,5.7,8.1,0,13.8,"ondine_achampong_GBR","ondine achampong","ondine achampong_GBR"
"achampong","ondine","w","GBR","23-26 Mar 2023","2023 British Gymnastics Championships","qual","Liverpool, England","BB",2,5.5,8.3,0,13.8,"ondine_achampong_GBR","ondine achampong","ondine achampong_GBR"
"achampong","ondine","w","GBR","23-26 Mar 2023","2023 British Gymnastics Championships","final","Liverpool, England","FX",8,5.2,6.75,0,11.95,"ondine_achampong_GBR","ondine achampong","ondine achampong_GBR"
"achampong","ondine","w","GBR","23-26 Mar 2023","2023 British Gymnastics Championships","qual","Liverpool, England","FX",4,5.3,7.9,0,13.2,"ondine_achampong_GBR","ondine achampong","ondine achampong_GBR"
"achampong","ondine","w","GBR","23-26 Mar 2023","2023 British Gymnastics Championships","final","Liverpool, England","UB",5,5.8,8.3,0,14.1,"ondine_achampong_GBR","ondine achampong","ondine achampong_GBR"
"achampong","ondine","w","GBR","23-26 Mar 2023","2023 British Gymnastics Championships","qual","Liverpool, England","UB",2,5.7,8,0,13.7,"ondine_achampong_GBR","ondine achampong","ondine achampong_GBR"
"achampong","ondine","w","GBR","23-26 Mar 2023","2023 British Gymnastics Championships","qual","Liverpool, England","VT",16,5,NA,0,14.3,"ondine_achampong_GBR","ondine achampong","ondine achampong_GBR"
"achampong","ondine","w","GBR","11-16 Apr 2023","2023 Senior European Championships","final","Antalya, Turkey","BB",4,5.9,7.633,NA,13.533,"ondine_achampong_GBR","ondine achampong","ondine achampong_GBR"
"achampong","ondine","w","GBR","11-16 Apr 2023","2023 Senior European Championships","qual","Antalya, Turkey","BB",4,5.7,7.666,NA,13.366,"ondine_achampong_GBR","ondine achampong","ondine achampong_GBR"
"achampong","ondine","w","GBR","11-16 Apr 2023","2023 Senior European Championships","qual","Antalya, Turkey","FX",8,5.3,7.866,NA,13.166,"ondine_achampong_GBR","ondine achampong","ondine achampong_GBR"
"achampong","ondine","w","GBR","11-16 Apr 2023","2023 Senior European Championships","qual","Antalya, Turkey","VT",6,5,8.966,NA,13.966,"ondine_achampong_GBR","ondine achampong","ondine achampong_GBR"
"achampong","ondine","w","ENG","29 Jul-2 Aug 2022","BIRMINGHAM 2022 Commonwealth Games","AAfinal","Birmingham, England","BB",4,5.7,6.8,NA,12.5,"ondine_achampong_ENG","ondine achampong","ondine achampong_ENG"
"achampong","ondine","w","ENG","29 Jul-2 Aug 2022","BIRMINGHAM 2022 Commonwealth Games","qual","Birmingham, England","BB",4,5.7,7.6,NA,13.3,"ondine_achampong_ENG","ondine achampong","ondine achampong_ENG"
"achampong","ondine","w","ENG","29 Jul-2 Aug 2022","BIRMINGHAM 2022 Commonwealth Games","AAfinal","Birmingham, England","FX",1,5.3,8.05,NA,13.35,"ondine_achampong_ENG","ondine achampong","ondine achampong_ENG"
"achampong","ondine","w","ENG","29 Jul-2 Aug 2022","BIRMINGHAM 2022 Commonwealth Games","final","Birmingham, England","FX",2,5.3,7.733,NA,13.033,"ondine_achampong_ENG","ondine achampong","ondine achampong_ENG"
"achampong","ondine","w","ENG","29 Jul-2 Aug 2022","BIRMINGHAM 2022 Commonwealth Games","qual","Birmingham, England","FX",11,5.3,7.25,NA,12.55,"ondine_achampong_ENG","ondine achampong","ondine achampong_ENG"
"achampong","ondine","w","ENG","29 Jul-2 Aug 2022","BIRMINGHAM 2022 Commonwealth Games","AAfinal","Birmingham, England","UB",3,6,7.25,NA,13.25,"ondine_achampong_ENG","ondine achampong","ondine achampong_ENG"
"achampong","ondine","w","ENG","29 Jul-2 Aug 2022","BIRMINGHAM 2022 Commonwealth Games","final","Birmingham, England","UB",4,6,7.433,NA,13.433,"ondine_achampong_ENG","ondine achampong","ondine achampong_ENG"
"achampong","ondine","w","ENG","29 Jul-2 Aug 2022","BIRMINGHAM 2022 Commonwealth Games","qual","Birmingham, England","UB",2,6.1,7.65,NA,13.75,"ondine_achampong_ENG","ondine achampong","ondine achampong_ENG"
"achampong","ondine","w","ENG","29 Jul-2 Aug 2022","BIRMINGHAM 2022 Commonwealth Games","AAfinal","Birmingham, England","VT",1,5,8.9,NA,13.9,"ondine_achampong_ENG","ondine achampong","ondine achampong_ENG"
"achampong","ondine","m","ENG","29 Jul-2 Aug 2022","BIRMINGHAM 2022 Commonwealth Games","AAqual","Birmingham, England","VT",NA,5,9.15,NA,14.15,"ondine_achampong_ENG","ondine achampong","ondine achampong_ENG"
"acuna","francisco","m","CRC","24-28 Jun 2023","2023 Central American and Caribbean Games","AAfinal","San Salvador, El Salvador","FX",14,4.3,8.2,NA,12.5,"francisco_acuna_CRC","francisco acuna","francisco acuna_CRC"
"acuna","francisco","m","CRC","24-28 Jun 2023","2023 Central American and Caribbean Games","qual","San Salvador, El Salvador","FX",19,4.3,8,NA,12.3,"francisco_acuna_CRC","francisco acuna","francisco acuna_CRC"
"acuna","francisco","m","CRC","24-28 Jun 2023","2023 Central American and Caribbean Games","AAfinal","San Salvador, El Salvador","HB",10,4.2,7.95,NA,12.15,"francisco_acuna_CRC","francisco acuna","francisco acuna_CRC"
"acuna","francisco","m","CRC","24-28 Jun 2023","2023 Central American and Caribbean Games","final","San Salvador, El Salvador","HB",7,4.2,7.65,NA,11.85,"francisco_acuna_CRC","francisco acuna","francisco acuna_CRC"
"acuna","francisco","m","CRC","24-28 Jun 2023","2023 Central American and Caribbean Games","qual","San Salvador, El Salvador","HB",8,4.2,8,NA,12.2,"francisco_acuna_CRC","francisco acuna","francisco acuna_CRC"
"acuna","francisco","m","CRC","24-28 Jun 2023","2023 Central American and Caribbean Games","AAfinal","San Salvador, El Salvador","PB",9,4.5,8.4,NA,12.9,"francisco_acuna_CRC","francisco acuna","francisco acuna_CRC"
"acuna","francisco","m","CRC","24-28 Jun 2023","2023 Central American and Caribbean Games","qual","San Salvador, El Salvador","PB",10,4.5,8.5,NA,13,"francisco_acuna_CRC","francisco acuna","francisco acuna_CRC"
"acuna","francisco","m","CRC","24-28 Jun 2023","2023 Central American and Caribbean Games","AAfinal","San Salvador, El Salvador","PH",9,4.1,7.7,NA,11.8,"francisco_acuna_CRC","francisco acuna","francisco acuna_CRC"
"acuna","francisco","m","CRC","24-28 Jun 2023","2023 Central American and Caribbean Games","qual","San Salvador, El Salvador","PH",14,4.1,7.6,NA,11.7,"francisco_acuna_CRC","francisco acuna","francisco acuna_CRC"
"acuna","francisco","m","CRC","24-28 Jun 2023","2023 Central American and Caribbean Games","AAfinal","San Salvador, El Salvador","SR",10,4,7.8,NA,11.8,"francisco_acuna_CRC","francisco acuna","francisco acuna_CRC"
"acuna","francisco","m","CRC","24-28 Jun 2023","2023 Central American and Caribbean Games","qual","San Salvador, El Salvador","SR",20,4,7.7,NA,11.7,"francisco_acuna_CRC","francisco acuna","francisco acuna_CRC"
"acuna","francisco","m","CRC","24-28 Jun 2023","2023 Central American and Caribbean Games","AAfinal","San Salvador, El Salvador","VT",14,4,9,NA,13,"francisco_acuna_CRC","francisco acuna","francisco acuna_CRC"
"acuna","francisco","m","CRC","24-28 Jun 2023","2023 Central American and Caribbean Games","qual","San Salvador, El Salvador","VT",22,4,8.9,NA,12.9,"francisco_acuna_CRC","francisco acuna","francisco acuna_CRC"
"adalsteinsdottir","thelma","w","ISL","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","BB",69,4.7,7,0.1,11.6,"thelma_adalsteinsdottir_ISL","thelma adalsteinsdottir","thelma adalsteinsdottir_ISL"
"adalsteinsdottir","thelma","w","ISL","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","FX",127,3.7,7.733,NA,11.433,"thelma_adalsteinsdottir_ISL","thelma adalsteinsdottir","thelma adalsteinsdottir_ISL"
"adalsteinsdottir","thelma","w","ISL","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","UB",108,4.2,6.833,NA,11.033,"thelma_adalsteinsdottir_ISL","thelma adalsteinsdottir","thelma adalsteinsdottir_ISL"
"adalsteinsdottir","thelma","w","ISL","29 Oct 2022 - 6 Nov 2022","2022 51st FIG Artistic Gymnastics World Championships","qual","Liverpool, England","VT",126,3.8,8.266,NA,12.066,"thelma_adalsteinsdottir_ISL","thelma adalsteinsdottir","thelma adalsteinsdottir_ISL"
"adalsteinsdottir","thelma","w","ISL","11-14 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","BB",35,4.7,7.533,NA,12.233,"thelma_adalsteinsdottir_ISL","thelma adalsteinsdottir","thelma adalsteinsdottir_ISL"
"adalsteinsdottir","thelma","w","ISL","11-14 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","FX",91,3.6,7.533,NA,11.133,"thelma_adalsteinsdottir_ISL","thelma adalsteinsdottir","thelma adalsteinsdottir_ISL"
"adalsteinsdottir","thelma","w","ISL","11-14 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","UB",57,4.1,7.633,NA,11.733,"thelma_adalsteinsdottir_ISL","thelma adalsteinsdottir","thelma adalsteinsdottir_ISL"
"adalsteinsdottir","thelma","w","ISL","11-14 Aug 2022","2022 Senior European Championships","qual","Munich, Germany","VT",69,3.8,8.533,NA,12.333,"thelma_adalsteinsdottir_ISL","thelma adalsteinsdottir","thelma adalsteinsdottir_ISL"
"adalsteinsdottir","thelma","w","ISL","11-16 Apr 2023","2023 Senior European Championships","qual","Antalya, Turkey","BB",57,4.8,6.466,0.1,11.166,"thelma_adalsteinsdottir_ISL","thelma adalsteinsdottir","thelma adalsteinsdottir_ISL"
"adalsteinsdottir","thelma","w","ISL","11-16 Apr 2023","2023 Senior European Championships","qual","Antalya, Turkey","FX",78,4.5,7.066,NA,11.566,"thelma_adalsteinsdottir_ISL","thelma adalsteinsdottir","thelma adalsteinsdottir_ISL"
"adalsteinsdottir","thelma","w","ISL","11-16 Apr 2023","2023 Senior European Championships","qual","Antalya, Turkey","UB",54,4.3,7.933,NA,12.233,"thelma_adalsteinsdottir_ISL","thelma adalsteinsdottir","thelma adalsteinsdottir_ISL"
"adalsteinsdottir","thelma","w","ISL","11-16 Apr 2023","2023 Senior European Championships","qual","Antalya, Turkey","VT",82,3.8,8.5,NA,12.3,"thelma_adalsteinsdottir_ISL","thelma adalsteinsdottir","thelma adalsteinsdottir_ISL"
"adamson","jess","w","GBR","24-27 Mar 2022","2022 British Gymnastics Championships","qual","Liverpool, England","BB",54,4.3,5.4,0,9.7,"jess_adamson_GBR","jess adamson","jess adamson_GBR"
"adamson","jess","w","GBR","24-27 Mar 2022","2022 British Gymnastics Championships","qual","Liverpool, England","FX",52,4,6.45,0,10.45,"jess_adamson_GBR","jess adamson","jess adamson_GBR"
"adamson","jess","w","GBR","24-27 Mar 2022","2022 British Gymnastics Championships","qual","Liverpool, England","UB",24,3.7,7.6,0,11.3,"jess_adamson_GBR","jess adamson","jess adamson_GBR"
"adamson","jess","w","GBR","24-27 Mar 2022","2022 British Gymnastics Championships","qual","Liverpool, England","VT",44,3.6,8.4,0,12,"jess_adamson_GBR","jess adamson","jess adamson_GBR"
"adapa","karthik","m","CAY","29 Jul-2 Aug 2022","BIRMINGHAM 2022 Commonwealth Games","qual","Birmingham, England","FX",34,4,6.6,NA,10.6,"karthik_adapa_CAY","karthik adapa","karthik adapa_CAY"
